"","participant_id","B1A2L9: Fresh Step: SKU: Fresh Step Scented Litter","B1A2L10: Fresh Step: SKU: Fresh Step Extreme Scented Litter","B1A2L11: Fresh Step: SKU: Fresh Step Extreme Scented Litter Hawaiian","B1A2L12: Fresh Step: SKU: Fresh Step Multi-Cat Scented Litter","B1A2L13: Fresh Step: SKU: Fresh Step Odor Shield Scented Litter","B1A2L14: Fresh Step: SKU: Fresh Step Clean Paws® Scented Litter","B1A2L15: Fresh Step: SKU: Fresh Step Clean Paws® Multi-Cat Scented Litter","B1A2L16: Fresh Step: SKU: Fresh Step Clean Paws® Calm Scented Litter","B1A2L17: Fresh Step: SKU: Fresh Step Clean Paws® Triple Action Scented Litter","B1A2L18: Fresh Step: SKU: Fresh Step Clean Paws® Ultra Absorb Scented Litter","B1A2L19: Fresh Step: SKU: Fresh Step Outstretch Scented Litter","B1A3L1: Fresh Step: Equity: none","B1A3L2: Fresh Step: Equity: Gain","B1A3L3: Fresh Step: Equity: Glad","B1A3L4: Fresh Step: Equity: Char","B1A3L5: Fresh Step: Equity: Febreze","B1A3L6: Fresh Step: Equity: Both Gain and Febreze","B1A3L7: Fresh Step: Equity: Clorox","B2A2L20: / Scoop Away: SKU: Scoop Away instant odor Control Scented Litter","B2A2L21: / Scoop Away: SKU: Scoop Away Low Track Scented Litter","B2A2L22: / Scoop Away: SKU: Scoop Away  Muli-Cat Scented Litter","B2A3L1: / Scoop Away: Equity: none","B2A3L2: / Scoop Away: Equity: Gain","B2A3L3: / Scoop Away: Equity: Glad","B2A3L4: / Scoop Away: Equity: Char","B2A3L5: / Scoop Away: Equity: Febreze","B2A3L6: / Scoop Away: Equity: Both Gain and Febreze","B2A3L7: / Scoop Away: Equity: Clorox","segment_id","name","status_included_in_current_report"
"1",196371296,0,7.83074770430213,2.15650094369146,7.78921451730832,-5.97627129074325,-9.23842570684133,-14.1526295826489,15.8643269221847,-2.08849029666818,14.4787851418507,-16.6637583524356,0,16.328922504915,-10.3148261567212,-12.9076258326478,4.81308730892114,5.13452655793938,-3.19671795302319,0,-8.58325616360829,5.68982692270923,0,3.25295281568929,-8.95004098149939,16.0950936335934,-7.70328872895588,-4.80921202453869,3.95858721008907,"55677","3 to 4 cats",1
"2",196371322,0,-2.13224054956581,0.346734098289646,-2.65508735027678,3.14751268290617,3.96939197304494,2.56179342940975,1.46569141896976,6.19713591898762,-11.515369957624,-1.38556166414131,0,2.65413696639956,-5.0799187872176,-2.14880771335829,1.62907663743043,2.18510196362484,0.789557399321199,0,0.369372420685324,-0.738536712013979,0,-2.12677390379703,2.05213700828544,-3.41218260124116,-6.28941744174707,1.2859800962307,8.29323044718848,"55677","3 to 4 cats",1
"3",196371327,0,-3.87905511083303,4.2126243696319,4.5250697867021,7.08056481579917,-8.25835144404503,0.117038169764143,-3.22394777179418,3.64244547282257,-6.88244348437637,2.66605519632872,0,-7.20794997127477,1.09782306384093,-2.41150189597941,-3.33565590716414,5.406033626181,6.45697643277435,0,-2.92314914584433,3.51497165727275,0,0.799333381056877,-1.7791480775512,2.08640185302937,-5.79593455262467,6.30163097456535,-0.611114660001778,"55677","3 to 4 cats",1
"4",196371364,0,-2.66732377281556,0.0175424463234013,-6.51477960349942,0.731313761700954,-1.7724944890197,-2.41454569350017,-1.9373416015224,2.25632834577557,10.3421430199467,1.95915758661064,0,-2.6039863633526,-0.166726585580967,0.858863820182368,0.132232318248255,-0.483818533535633,2.85676225442269,0,0.0189901233100824,-0.0380371069431718,0,-2.74503753734458,-4.31506160415485,1.70229280494518,2.15873648577606,6.80480637541198,-3.91378225421105,"55677","3 to 4 cats",1
"5",196371412,0,1.82953081841484,3.19112527816319,1.73316936044863,-0.994670563978787,-0.827639158139061,5.1976718865593,-3.80888266149017,-1.29869275931114,-4.80551122647459,-0.216100974192209,0,2.58364781878882,-0.906278967299199,-0.262665816278862,-2.77354064227844,-0.871196649381433,2.6657915115407,0,-3.19827096805818,2.23313544619336,0,2.52555991448158,-1.41176332529001,-0.823025212748853,-3.22482274405096,3.46750995627214,-0.910652825289544,"55677","3 to 4 cats",1
"6",196371457,0,1.99874750208151,-0.0884779624517914,1.92735918888198,-2.63338977289985,-2.35421677243631,1.03403056275433,-3.44625464981414,0.462443412010867,4.01398196781517,-0.914223475941758,0,-1.38190619643871,-2.62716109002369,1.81469786093636,2.16970403386021,0.107657434681286,-0.11092816675558,0,-2.05889224876278,0.92515091641144,0,-4.33845438011957,-3.10654189039502,3.76531254393151,1.33172868973675,2.42268332679397,-0.213565949600493,"55677","3 to 4 cats",1
"7",196396058,0,3.59347584924703,-1.96437132035257,0.284461516366823,1.50650938230612,0.0290450527417642,-1.54654042136043,1.44251732091699,-0.696054304405084,-0.786533567614762,-1.86250950784588,0,0.696911738627502,0.119508379765091,-0.230870042066043,-0.727520961776734,0.672167469827053,-0.397162912320341,0,0.853008889030272,-1.27166779391781,0,-1.85761922939144,-0.0491576794166245,1.19210521980245,1.6559946045969,-1.84092277456843,1.04257009598421,"55677","3 to 4 cats",1
"8",196406766,0,-16.3368644813153,12.1643409394529,-7.93697846303197,2.55910556899423,-3.2540025588516,12.7093824445871,14.0803520055933,-4.10761782862157,-0.715476097752421,-9.16224152905463,0,18.2617626575812,-6.09256772293304,3.62560282364486,-8.59528106274521,-2.41263236118819,-5.15775790240777,0,-8.87387432764661,9.54740676645705,0,1.1576600956459,0.555862910936824,-0.685065989852552,-14.0499126249764,7.0700065753935,5.9434536801213,"55677","3 to 4 cats",1
"9",196406868,0,-1.69584124474664,0.93716790916489,-0.923736792711449,0.51315763984459,0.921637987942673,-0.387909224371127,1.93164675562537,0.111364691055062,-1.17253886739837,-0.23494885440499,0,1.26330485110494,2.2613431462154,0.124614764493181,-1.48325985082055,-1.22801236856653,-1.25251347357856,0,-2.46224984863078,1.94216810041108,0,-0.234643402644427,-0.768603341468763,-3.39405782359135,1.03505424307562,1.99158472361715,1.58933522385753,"55677","3 to 4 cats",1
"10",196407196,0,0.298886542237878,1.01511464640072,0.284038306721107,1.68862020190291,-2.77838265883496,4.54596937538616,0.0729939694741604,-1.74173648160171,-2.82781401059304,-0.557689891093226,0,-0.971522342063279,-1.50840807391161,3.24607997912135,1.42119903660504,0.116047177102937,-2.59490830013004,0,-2.5330643640767,2.77272831687691,0,-5.45669908900564,0.875864489404287,4.95873330347498,-0.952068855522209,-2.61661065606421,2.38444124740887,"55677","3 to 4 cats",1
