"","participant_id","B1A2L9: Fresh Step: SKU: Fresh Step Scented Litter","B1A2L10: Fresh Step: SKU: Fresh Step Extreme Scented Litter","B1A2L11: Fresh Step: SKU: Fresh Step Extreme Scented Litter Hawaiian","B1A2L12: Fresh Step: SKU: Fresh Step Multi-Cat Scented Litter","B1A2L13: Fresh Step: SKU: Fresh Step Odor Shield Scented Litter","B1A2L14: Fresh Step: SKU: Fresh Step Clean Paws® Scented Litter","B1A2L15: Fresh Step: SKU: Fresh Step Clean Paws® Multi-Cat Scented Litter","B1A2L16: Fresh Step: SKU: Fresh Step Clean Paws® Calm Scented Litter","B1A2L17: Fresh Step: SKU: Fresh Step Clean Paws® Triple Action Scented Litter","B1A2L18: Fresh Step: SKU: Fresh Step Clean Paws® Ultra Absorb Scented Litter","B1A2L19: Fresh Step: SKU: Fresh Step Outstretch Scented Litter","B1A3L1: Fresh Step: Equity: none","B1A3L2: Fresh Step: Equity: Gain","B1A3L3: Fresh Step: Equity: Glad","B1A3L4: Fresh Step: Equity: Char","B1A3L5: Fresh Step: Equity: Febreze","B1A3L6: Fresh Step: Equity: Both Gain and Febreze","B1A3L7: Fresh Step: Equity: Clorox","B2A2L20: / Scoop Away: SKU: Scoop Away instant odor Control Scented Litter","B2A2L21: / Scoop Away: SKU: Scoop Away Low Track Scented Litter","B2A2L22: / Scoop Away: SKU: Scoop Away  Muli-Cat Scented Litter","B2A3L1: / Scoop Away: Equity: none","B2A3L2: / Scoop Away: Equity: Gain","B2A3L3: / Scoop Away: Equity: Glad","B2A3L4: / Scoop Away: Equity: Char","B2A3L5: / Scoop Away: Equity: Febreze","B2A3L6: / Scoop Away: Equity: Both Gain and Febreze","B2A3L7: / Scoop Away: Equity: Clorox","segment_id","name","status_included_in_current_report"
"1",196371296,0,7.83074770430213,2.15650094369146,7.78921451730832,-5.97627129074325,-9.23842570684133,-14.1526295826489,15.8643269221847,-2.08849029666818,14.4787851418507,-16.6637583524356,0,16.328922504915,-10.3148261567212,-12.9076258326478,4.81308730892114,5.13452655793938,-3.19671795302319,0,-8.58325616360829,5.68982692270923,0,3.25295281568929,-8.95004098149939,16.0950936335934,-7.70328872895588,-4.80921202453869,3.95858721008907,"55678","Less than 50k",1
"2",196371297,0,-0.785284719354233,1.45336179214718,1.55264842177471,0.977961791490016,0.107564634439594,1.15987387859153,0.308824166171128,0.146363284352092,-3.10844072206012,-1.81287252755189,0,0.919704093267263,-1.88285292083949,0.504729188820466,-1.03157842275761,0.620067255550878,0.674727824398331,0,-0.344837799826067,-0.196519031620522,0,2.13687810638609,-0.00739173895593383,-1.30433693090628,0.719367134636835,-1.1498507349576,-0.233430170294642,"55678","Less than 50k",1
"3",196371319,0,9.45141792600782,-5.47123941733373,-3.99917028923511,-3.6176421527719,-2.23766589278727,7.46071240268209,-2.14456330219729,-4.43593019376115,5.79941258616201,-0.805331666765468,0,1.18553535769533,-4.59120216909863,-2.92749701084744,2.01943384838422,8.1996983182803,-3.65875729328494,0,-5.41224316315875,3.20872602621894,0,-3.44032784651007,0.17786315850216,7.87038933575623,-8.6949848864597,8.24340154491876,-4.54003675636728,"55678","Less than 50k",1
"4",196371322,0,-2.13224054956581,0.346734098289646,-2.65508735027678,3.14751268290617,3.96939197304494,2.56179342940975,1.46569141896976,6.19713591898762,-11.515369957624,-1.38556166414131,0,2.65413696639956,-5.0799187872176,-2.14880771335829,1.62907663743043,2.18510196362484,0.789557399321199,0,0.369372420685324,-0.738536712013979,0,-2.12677390379703,2.05213700828544,-3.41218260124116,-6.28941744174707,1.2859800962307,8.29323044718848,"55678","Less than 50k",1
"5",196371324,0,2.8721586176372,9.43422898928981,0.952240658861064,0.74431129103571,-7.16442036803842,-0.857015533929206,9.99129696974353,-8.00102596414606,-0.445413295136789,-7.52636136531684,0,2.07625277694756,-0.878599952325549,-4.47841431987513,-2.74410274065735,0.984045309382751,5.18310618640105,0,2.09011620375107,-2.74579484441599,0,7.45199403914129,-3.97792260237091,-4.88749719820113,-2.23778169372339,3.72473554090748,0.251024319071048,"55678","Less than 50k",1
"6",196371333,0,-4.5673781309557,8.55147049691708,1.72544565611896,11.9483978748852,0.712339519757116,-16.2622370122899,7.60457519332962,-1.55836589863424,-5.74519938429678,-2.40904831483138,0,4.9808463072941,-0.811793422262603,4.17271740519711,-1.5339132643867,-0.698334131293935,-6.4920975133802,0,0.0520820859202356,-1.37617172698391,0,-2.65745880224718,3.99404459354853,-4.4218069545865,7.65945929142121,-11.056291416558,7.78372406407434,"55678","Less than 50k",1
"7",196371364,0,-2.66732377281556,0.0175424463234013,-6.51477960349942,0.731313761700954,-1.7724944890197,-2.41454569350017,-1.9373416015224,2.25632834577557,10.3421430199467,1.95915758661064,0,-2.6039863633526,-0.166726585580967,0.858863820182368,0.132232318248255,-0.483818533535633,2.85676225442269,0,0.0189901233100824,-0.0380371069431718,0,-2.74503753734458,-4.31506160415485,1.70229280494518,2.15873648577606,6.80480637541198,-3.91378225421105,"55678","Less than 50k",1
"8",196371401,0,3.73523215892389,-2.78055682612683,3.92735139014335,6.94879031976582,-4.47941807240965,3.87447159424367,-3.49393603632785,1.05086717084271,-3.85538834730191,-4.92741335175321,0,-2.64003834296241,1.54708747705591,2.35484323623919,-0.664973036289911,-4.11219103118026,3.32905540520368,0,3.19780910629503,-2.72868354943056,0,1.12020295475109,2.46676248001771,-3.54113403253499,0.175771686089067,-0.145588234930819,0.0279811100037535,"55678","Less than 50k",1
"9",196371457,0,1.99874750208151,-0.0884779624517914,1.92735918888198,-2.63338977289985,-2.35421677243631,1.03403056275433,-3.44625464981414,0.462443412010867,4.01398196781517,-0.914223475941758,0,-1.38190619643871,-2.62716109002369,1.81469786093636,2.16970403386021,0.107657434681286,-0.11092816675558,0,-2.05889224876278,0.92515091641144,0,-4.33845438011957,-3.10654189039502,3.76531254393151,1.33172868973675,2.42268332679397,-0.213565949600493,"55678","Less than 50k",1
"10",196371537,0,-1.83341954856486,2.34523291396053,0.256999048276256,1.95955500799495,-1.70271920891482,0.372821043679373,0.643312978796355,-1.61982905896293,-2.65557057687833,2.23361740061348,0,-0.480514747795357,-0.589387488219991,-0.00277681544446032,-1.44910354312762,0.580741855651645,1.74000328739244,0,0.426173268910628,-1.07893923991397,0,0.137900011339346,-0.467248774708576,-1.31019321067148,1.2964708162135,-0.145819031923135,0.443753258639736,"55678","Less than 50k",1
