"","participant_id","B1A2L9: Fresh Step: SKU: Fresh Step Scented Litter","B1A2L10: Fresh Step: SKU: Fresh Step Extreme Scented Litter","B1A2L11: Fresh Step: SKU: Fresh Step Extreme Scented Litter Hawaiian","B1A2L12: Fresh Step: SKU: Fresh Step Multi-Cat Scented Litter","B1A2L13: Fresh Step: SKU: Fresh Step Odor Shield Scented Litter","B1A2L14: Fresh Step: SKU: Fresh Step Clean Paws® Scented Litter","B1A2L15: Fresh Step: SKU: Fresh Step Clean Paws® Multi-Cat Scented Litter","B1A2L16: Fresh Step: SKU: Fresh Step Clean Paws® Calm Scented Litter","B1A2L17: Fresh Step: SKU: Fresh Step Clean Paws® Triple Action Scented Litter","B1A2L18: Fresh Step: SKU: Fresh Step Clean Paws® Ultra Absorb Scented Litter","B1A2L19: Fresh Step: SKU: Fresh Step Outstretch Scented Litter","B1A3L1: Fresh Step: Equity: none","B1A3L2: Fresh Step: Equity: Gain","B1A3L3: Fresh Step: Equity: Glad","B1A3L4: Fresh Step: Equity: Char","B1A3L5: Fresh Step: Equity: Febreze","B1A3L6: Fresh Step: Equity: Both Gain and Febreze","B1A3L7: Fresh Step: Equity: Clorox","B2A2L20: / Scoop Away: SKU: Scoop Away instant odor Control Scented Litter","B2A2L21: / Scoop Away: SKU: Scoop Away Low Track Scented Litter","B2A2L22: / Scoop Away: SKU: Scoop Away  Muli-Cat Scented Litter","B2A3L1: / Scoop Away: Equity: none","B2A3L2: / Scoop Away: Equity: Gain","B2A3L3: / Scoop Away: Equity: Glad","B2A3L4: / Scoop Away: Equity: Char","B2A3L5: / Scoop Away: Equity: Febreze","B2A3L6: / Scoop Away: Equity: Both Gain and Febreze","B2A3L7: / Scoop Away: Equity: Clorox","segment_id","name","status_included_in_current_report"
"1",196371296,0,7.83074770430213,2.15650094369146,7.78921451730832,-5.97627129074325,-9.23842570684133,-14.1526295826489,15.8643269221847,-2.08849029666818,14.4787851418507,-16.6637583524356,0,16.328922504915,-10.3148261567212,-12.9076258326478,4.81308730892114,5.13452655793938,-3.19671795302319,0,-8.58325616360829,5.68982692270923,0,3.25295281568929,-8.95004098149939,16.0950936335934,-7.70328872895588,-4.80921202453869,3.95858721008907,"53775","Other brands",1
"2",196371297,0,-0.785284719354233,1.45336179214718,1.55264842177471,0.977961791490016,0.107564634439594,1.15987387859153,0.308824166171128,0.146363284352092,-3.10844072206012,-1.81287252755189,0,0.919704093267263,-1.88285292083949,0.504729188820466,-1.03157842275761,0.620067255550878,0.674727824398331,0,-0.344837799826067,-0.196519031620522,0,2.13687810638609,-0.00739173895593383,-1.30433693090628,0.719367134636835,-1.1498507349576,-0.233430170294642,"53775","Other brands",1
"3",196371319,0,9.45141792600782,-5.47123941733373,-3.99917028923511,-3.6176421527719,-2.23766589278727,7.46071240268209,-2.14456330219729,-4.43593019376115,5.79941258616201,-0.805331666765468,0,1.18553535769533,-4.59120216909863,-2.92749701084744,2.01943384838422,8.1996983182803,-3.65875729328494,0,-5.41224316315875,3.20872602621894,0,-3.44032784651007,0.17786315850216,7.87038933575623,-8.6949848864597,8.24340154491876,-4.54003675636728,"53775","Other brands",1
"4",196371322,0,-2.13224054956581,0.346734098289646,-2.65508735027678,3.14751268290617,3.96939197304494,2.56179342940975,1.46569141896976,6.19713591898762,-11.515369957624,-1.38556166414131,0,2.65413696639956,-5.0799187872176,-2.14880771335829,1.62907663743043,2.18510196362484,0.789557399321199,0,0.369372420685324,-0.738536712013979,0,-2.12677390379703,2.05213700828544,-3.41218260124116,-6.28941744174707,1.2859800962307,8.29323044718848,"53775","Other brands",1
"5",196371327,0,-3.87905511083303,4.2126243696319,4.5250697867021,7.08056481579917,-8.25835144404503,0.117038169764143,-3.22394777179418,3.64244547282257,-6.88244348437637,2.66605519632872,0,-7.20794997127477,1.09782306384093,-2.41150189597941,-3.33565590716414,5.406033626181,6.45697643277435,0,-2.92314914584433,3.51497165727275,0,0.799333381056877,-1.7791480775512,2.08640185302937,-5.79593455262467,6.30163097456535,-0.611114660001778,"53775","Other brands",1
"6",196371333,0,-4.5673781309557,8.55147049691708,1.72544565611896,11.9483978748852,0.712339519757116,-16.2622370122899,7.60457519332962,-1.55836589863424,-5.74519938429678,-2.40904831483138,0,4.9808463072941,-0.811793422262603,4.17271740519711,-1.5339132643867,-0.698334131293935,-6.4920975133802,0,0.0520820859202356,-1.37617172698391,0,-2.65745880224718,3.99404459354853,-4.4218069545865,7.65945929142121,-11.056291416558,7.78372406407434,"53775","Other brands",1
"7",196371346,0,1.21388269518482,2.60641270496092,-0.762355724182444,0.678379077846407,-3.51329179517277,5.49044016677989,-3.6043869464001,-0.629929405315498,0.846859826963859,-2.32601060066509,0,-2.2544079646032,-0.319808103436145,-0.128019132918461,1.46209927233561,0.207738206549662,0.972535565898227,0,-3.75934937678569,2.87792802678789,0,-1.12504507677436,-2.81804417288938,-0.463770665827629,1.60559711169384,0.990820563117787,2.10137562294449,"53775","Other brands",1
"8",196371390,0,4.03898451389552,-4.6792189364116,2.48244237311148,-2.47407502792464,-1.29194170582215,3.38539224412516,-4.21010001266687,-5.67640182632471,7.47679600518812,0.948122372829684,0,4.72727331422147,-1.59107204680708,-0.586912189896681,-0.0593896896967975,1.84353210012034,-4.07792044378605,0,-2.28261683389244,2.1637337754747,0,0.738479607121421,-7.95260558851473,2.3128107189796,1.28738563432094,0.703324882706723,2.68849563008369,"53775","Other brands",1
"9",196371401,0,3.73523215892389,-2.78055682612683,3.92735139014335,6.94879031976582,-4.47941807240965,3.87447159424367,-3.49393603632785,1.05086717084271,-3.85538834730191,-4.92741335175321,0,-2.64003834296241,1.54708747705591,2.35484323623919,-0.664973036289911,-4.11219103118026,3.32905540520368,0,3.19780910629503,-2.72868354943056,0,1.12020295475109,2.46676248001771,-3.54113403253499,0.175771686089067,-0.145588234930819,0.0279811100037535,"53775","Other brands",1
"10",196371408,0,-1.91979917753321,1.68239479625304,-2.49600938475889,-19.7218383273827,10.2945752941667,1.73191139025539,-13.1716455908489,4.41614138491986,7.85015951832931,11.3341100965994,0,0.488350989545996,-9.00732786436871,7.00394136042629,2.55713888089937,4.5382975146036,-5.58341366286692,0,3.8100240111632,-2.70733353561274,0,-7.46602518401243,-4.36637018438354,4.29021502057924,11.5199003637601,-1.43324752077966,-2.97428291149523,"53775","Other brands",1
